,UID,company,drugName,BTDdate,approvDate,ticker,date,daysFromBTD,daysFromApprov,value,pcReturn
800,Novartis Zykadia 2013-03-15,Novartis,Zykadia,3/15/13,4/29/14,NVS,5/31/13,77,-333,250,0.0001
801,Novartis Zykadia 2013-03-15,Novartis,Zykadia,3/15/13,4/29/14,NVS,6/3/13,80,-330,250,0.0001
802,Novartis Zykadia 2013-03-15,Novartis,Zykadia,3/15/13,4/29/14,NVS,6/4/13,81,-329,250,0.0001
803,Novartis Zykadia 2013-03-15,Novartis,Zykadia,3/15/13,4/29/14,NVS,6/5/13,82,-328,250,0.0001
804,Novartis Zykadia 2013-03-15,Novartis,Zykadia,3/15/13,4/29/14,NVS,6/6/13,83,-327,250,0.0001
805,Novartis Zykadia 2013-03-15,Novartis,Zykadia,3/15/13,4/29/14,NVS,6/7/13,84,-326,250,0.0001
806,Novartis Zykadia 2013-03-15,Novartis,Zykadia,3/15/13,4/29/14,NVS,6/10/13,87,-323,250,0.0001
807,Novartis Zykadia 2013-03-15,Novartis,Zykadia,3/15/13,4/29/14,NVS,6/11/13,88,-322,250,0.0001
808,Novartis Zykadia 2013-03-15,Novartis,Zykadia,3/15/13,4/29/14,NVS,6/12/13,89,-321,250,0.0001
809,Novartis Zykadia 2013-03-15,Novartis,Zykadia,3/15/13,4/29/14,NVS,6/13/13,90,-320,250,0.0001
810,Novartis Zykadia 2013-03-15,Novartis,Zykadia,3/15/13,4/29/14,NVS,6/14/13,91,-319,250,0.0001
811,Novartis Zykadia 2013-03-15,Novartis,Zykadia,3/15/13,4/29/14,NVS,6/17/13,94,-316,250,0.0001
812,Novartis Zykadia 2013-03-15,Novartis,Zykadia,3/15/13,4/29/14,NVS,6/18/13,95,-315,250,0.0001
813,Novartis Zykadia 2013-03-15,Novartis,Zykadia,3/15/13,4/29/14,NVS,6/19/13,96,-314,250,0.0001
814,Novartis Zykadia 2013-03-15,Novartis,Zykadia,3/15/13,4/29/14,NVS,6/20/13,97,-313,250,0.0001
815,Novartis Zykadia 2013-03-15,Novartis,Zykadia,3/15/13,4/29/14,NVS,6/21/13,98,-312,250,0.0001
816,Novartis Zykadia 2013-03-15,Novartis,Zykadia,3/15/13,4/29/14,NVS,6/24/13,101,-309,250,0.0001
817,Novartis Zykadia 2013-03-15,Novartis,Zykadia,3/15/13,4/29/14,NVS,6/25/13,102,-308,250,0.0001
818,Novartis Zykadia 2013-03-15,Novartis,Zykadia,3/15/13,4/29/14,NVS,6/26/13,103,-307,250,0.0001
819,Novartis Zykadia 2013-03-15,Novartis,Zykadia,3/15/13,4/29/14,NVS,6/27/13,104,-306,250,0.0001
820,Novartis Zykadia 2013-03-15,Novartis,Zykadia,3/15/13,4/29/14,NVS,6/28/13,105,-305,250,0.0001
821,Novartis Zykadia 2013-03-15,Novartis,Zykadia,3/15/13,4/29/14,NVS,7/1/13,108,-302,250,0.0001
822,Novartis Zykadia 2013-03-15,Novartis,Zykadia,3/15/13,4/29/14,NVS,7/2/13,109,-301,250,0.0001
823,Novartis Zykadia 2013-03-15,Novartis,Zykadia,3/15/13,4/29/14,NVS,7/3/13,110,-300,250,0.0001
824,Novartis Zykadia 2013-03-15,Novartis,Zykadia,3/15/13,4/29/14,NVS,7/5/13,112,-298,250,0.0001
825,Novartis Zykadia 2013-03-15,Novartis,Zykadia,3/15/13,4/29/14,NVS,7/8/13,115,-295,250,0.0001
826,Novartis Zykadia 2013-03-15,Novartis,Zykadia,3/15/13,4/29/14,NVS,7/9/13,116,-294,250,0.0001
827,Novartis Zykadia 2013-03-15,Novartis,Zykadia,3/15/13,4/29/14,NVS,7/10/13,117,-293,250,0.0001
828,Novartis Zykadia 2013-03-15,Novartis,Zykadia,3/15/13,4/29/14,NVS,7/11/13,118,-292,250,0.0001
829,Novartis Zykadia 2013-03-15,Novartis,Zykadia,3/15/13,4/29/14,NVS,7/12/13,119,-291,250,0.0001
830,Pfizer Xalkori 2015-04-21,Pfizer,Xalkori,4/21/15,3/11/16,PFE,12/22/14,-120,-445,250,0.0001
831,Pfizer Xalkori 2015-04-21,Pfizer,Xalkori,4/21/15,3/11/16,PFE,12/23/14,-119,-444,250,0.0001
832,Pfizer Xalkori 2015-04-21,Pfizer,Xalkori,4/21/15,3/11/16,PFE,12/24/14,-118,-443,250,0.0001
833,Pfizer Xalkori 2015-04-21,Pfizer,Xalkori,4/21/15,3/11/16,PFE,12/26/14,-116,-441,250,0.0001
834,Pfizer Xalkori 2015-04-21,Pfizer,Xalkori,4/21/15,3/11/16,PFE,12/29/14,-113,-438,250,0.0001
835,Pfizer Xalkori 2015-04-21,Pfizer,Xalkori,4/21/15,3/11/16,PFE,12/30/14,-112,-437,250,0.0001
836,Pfizer Xalkori 2015-04-21,Pfizer,Xalkori,4/21/15,3/11/16,PFE,12/31/14,-111,-436,250,0.0001
837,Pfizer Xalkori 2015-04-21,Pfizer,Xalkori,4/21/15,3/11/16,PFE,1/2/15,-109,-434,250,0.0001
838,Pfizer Xalkori 2015-04-21,Pfizer,Xalkori,4/21/15,3/11/16,PFE,1/5/15,-106,-431,250,0.0001
839,Pfizer Xalkori 2015-04-21,Pfizer,Xalkori,4/21/15,3/11/16,PFE,1/6/15,-105,-430,250,0.0001
840,Pfizer Xalkori 2015-04-21,Pfizer,Xalkori,4/21/15,3/11/16,PFE,1/7/15,-104,-429,250,0.0001
841,Pfizer Xalkori 2015-04-21,Pfizer,Xalkori,4/21/15,3/11/16,PFE,1/8/15,-103,-428,250,0.0001
842,Pfizer Xalkori 2015-04-21,Pfizer,Xalkori,4/21/15,3/11/16,PFE,1/9/15,-102,-427,250,0.0001
843,Pfizer Xalkori 2015-04-21,Pfizer,Xalkori,4/21/15,3/11/16,PFE,1/12/15,-99,-424,250,0.0001
844,Pfizer Xalkori 2015-04-21,Pfizer,Xalkori,4/21/15,3/11/16,PFE,1/13/15,-98,-423,250,0.0001
845,Pfizer Xalkori 2015-04-21,Pfizer,Xalkori,4/21/15,3/11/16,PFE,1/14/15,-97,-422,250,0.0001
846,Pfizer Xalkori 2015-04-21,Pfizer,Xalkori,4/21/15,3/11/16,PFE,1/15/15,-96,-421,250,0.0001
847,Pfizer Xalkori 2015-04-21,Pfizer,Xalkori,4/21/15,3/11/16,PFE,1/16/15,-95,-420,250,0.0001
848,Pfizer Xalkori 2015-04-21,Pfizer,Xalkori,4/21/15,3/11/16,PFE,1/20/15,-91,-416,250,0.0001
849,Pfizer Xalkori 2015-04-21,Pfizer,Xalkori,4/21/15,3/11/16,PFE,1/21/15,-90,-415,250,0.0001
850,Pfizer Xalkori 2015-04-21,Pfizer,Xalkori,4/21/15,3/11/16,PFE,1/22/15,-89,-414,250,0.0001
851,Pfizer Xalkori 2015-04-21,Pfizer,Xalkori,4/21/15,3/11/16,PFE,1/23/15,-88,-413,250,0.0001
852,Pfizer Xalkori 2015-04-21,Pfizer,Xalkori,4/21/15,3/11/16,PFE,1/26/15,-85,-410,250,0.0001
853,Pfizer Xalkori 2015-04-21,Pfizer,Xalkori,4/21/15,3/11/16,PFE,1/27/15,-84,-409,250,0.0001
854,Pfizer Xalkori 2015-04-21,Pfizer,Xalkori,4/21/15,3/11/16,PFE,1/28/15,-83,-408,250,0.0001
855,Pfizer Xalkori 2015-04-21,Pfizer,Xalkori,4/21/15,3/11/16,PFE,1/29/15,-82,-407,250,0.0001
856,Pfizer Xalkori 2015-04-21,Pfizer,Xalkori,4/21/15,3/11/16,PFE,1/30/15,-81,-406,250,0.0001
857,Pfizer Xalkori 2015-04-21,Pfizer,Xalkori,4/21/15,3/11/16,PFE,2/2/15,-78,-403,250,0.0001
858,Pfizer Xalkori 2015-04-21,Pfizer,Xalkori,4/21/15,3/11/16,PFE,2/3/15,-77,-402,250,0.0001
859,Pfizer Xalkori 2015-04-21,Pfizer,Xalkori,4/21/15,3/11/16,PFE,2/4/15,-76,-401,250,0.0001
860,Pfizer Xalkori 2015-04-21,Pfizer,Xalkori,4/21/15,3/11/16,PFE,2/5/15,-75,-400,250,0.0001
861,Pfizer Xalkori 2015-04-21,Pfizer,Xalkori,4/21/15,3/11/16,PFE,2/6/15,-74,-399,250,0.0001
862,Pfizer Xalkori 2015-04-21,Pfizer,Xalkori,4/21/15,3/11/16,PFE,2/9/15,-71,-396,250,0.0001
863,Pfizer Xalkori 2015-04-21,Pfizer,Xalkori,4/21/15,3/11/16,PFE,2/10/15,-70,-395,250,0.0001
864,Pfizer Xalkori 2015-04-21,Pfizer,Xalkori,4/21/15,3/11/16,PFE,2/11/15,-69,-394,250,0.0001
865,Pfizer Xalkori 2015-04-21,Pfizer,Xalkori,4/21/15,3/11/16,PFE,2/12/15,-68,-393,250,0.0001
866,Pfizer Xalkori 2015-04-21,Pfizer,Xalkori,4/21/15,3/11/16,PFE,2/13/15,-67,-392,250,0.0001
867,Pfizer Xalkori 2015-04-21,Pfizer,Xalkori,4/21/15,3/11/16,PFE,2/17/15,-63,-388,250,0.0001
868,Pfizer Xalkori 2015-04-21,Pfizer,Xalkori,4/21/15,3/11/16,PFE,2/18/15,-62,-387,250,0.0001
869,Pfizer Xalkori 2015-04-21,Pfizer,Xalkori,4/21/15,3/11/16,PFE,2/19/15,-61,-386,250,0.0001
870,Pfizer Xalkori 2015-04-21,Pfizer,Xalkori,4/21/15,3/11/16,PFE,2/20/15,-60,-385,250,0.0001
871,Pfizer Xalkori 2015-04-21,Pfizer,Xalkori,4/21/15,3/11/16,PFE,2/23/15,-57,-382,250,0.0001
872,Pfizer Xalkori 2015-04-21,Pfizer,Xalkori,4/21/15,3/11/16,PFE,2/24/15,-56,-381,250,0.0001
873,Pfizer Xalkori 2015-04-21,Pfizer,Xalkori,4/21/15,3/11/16,PFE,2/25/15,-55,-380,250,0.0001
874,Pfizer Xalkori 2015-04-21,Pfizer,Xalkori,4/21/15,3/11/16,PFE,2/26/15,-54,-379,250,0.0001
875,Pfizer Xalkori 2015-04-21,Pfizer,Xalkori,4/21/15,3/11/16,PFE,2/27/15,-53,-378,250,0.0001
876,Pfizer Xalkori 2015-04-21,Pfizer,Xalkori,4/21/15,3/11/16,PFE,3/2/15,-50,-375,250,0.0001
877,Pfizer Xalkori 2015-04-21,Pfizer,Xalkori,4/21/15,3/11/16,PFE,3/3/15,-49,-374,250,0.0001
878,Pfizer Xalkori 2015-04-21,Pfizer,Xalkori,4/21/15,3/11/16,PFE,3/4/15,-48,-373,250,0.0001
879,Pfizer Xalkori 2015-04-21,Pfizer,Xalkori,4/21/15,3/11/16,PFE,3/5/15,-47,-372,250,0.0001
880,Pfizer Xalkori 2015-04-21,Pfizer,Xalkori,4/21/15,3/11/16,PFE,3/6/15,-46,-371,250,0.0001
881,Pfizer Xalkori 2015-04-21,Pfizer,Xalkori,4/21/15,3/11/16,PFE,3/9/15,-43,-368,250,0.0001
882,Pfizer Xalkori 2015-04-21,Pfizer,Xalkori,4/21/15,3/11/16,PFE,3/10/15,-42,-367,250,0.0001
883,Pfizer Xalkori 2015-04-21,Pfizer,Xalkori,4/21/15,3/11/16,PFE,3/11/15,-41,-366,250,0.0001
884,Pfizer Xalkori 2015-04-21,Pfizer,Xalkori,4/21/15,3/11/16,PFE,3/12/15,-40,-365,250,0.0001
885,Pfizer Xalkori 2015-04-21,Pfizer,Xalkori,4/21/15,3/11/16,PFE,3/13/15,-39,-364,250,0.0001
886,Pfizer Xalkori 2015-04-21,Pfizer,Xalkori,4/21/15,3/11/16,PFE,3/16/15,-36,-361,250,0.0001
887,Pfizer Xalkori 2015-04-21,Pfizer,Xalkori,4/21/15,3/11/16,PFE,3/17/15,-35,-360,250,0.0001
888,Pfizer Xalkori 2015-04-21,Pfizer,Xalkori,4/21/15,3/11/16,PFE,3/18/15,-34,-359,250,0.0001
889,Pfizer Xalkori 2015-04-21,Pfizer,Xalkori,4/21/15,3/11/16,PFE,3/19/15,-33,-358,250,0.0001
890,Pfizer Xalkori 2015-04-21,Pfizer,Xalkori,4/21/15,3/11/16,PFE,3/20/15,-32,-357,250,0.0001
891,Pfizer Xalkori 2015-04-21,Pfizer,Xalkori,4/21/15,3/11/16,PFE,3/23/15,-29,-354,250,0.0001
892,Pfizer Xalkori 2015-04-21,Pfizer,Xalkori,4/21/15,3/11/16,PFE,3/24/15,-28,-353,250,0.0001
893,Pfizer Xalkori 2015-04-21,Pfizer,Xalkori,4/21/15,3/11/16,PFE,3/25/15,-27,-352,250,0.0001
894,Pfizer Xalkori 2015-04-21,Pfizer,Xalkori,4/21/15,3/11/16,PFE,3/26/15,-26,-351,250,0.0001
895,Pfizer Xalkori 2015-04-21,Pfizer,Xalkori,4/21/15,3/11/16,PFE,3/27/15,-25,-350,250,0.0001
896,Pfizer Xalkori 2015-04-21,Pfizer,Xalkori,4/21/15,3/11/16,PFE,3/30/15,-22,-347,250,0.0001
897,Pfizer Xalkori 2015-04-21,Pfizer,Xalkori,4/21/15,3/11/16,PFE,3/31/15,-21,-346,250,0.0001
898,Pfizer Xalkori 2015-04-21,Pfizer,Xalkori,4/21/15,3/11/16,PFE,4/1/15,-20,-345,250,0.0001
899,Pfizer Xalkori 2015-04-21,Pfizer,Xalkori,4/21/15,3/11/16,PFE,4/2/15,-19,-344,250,0.0001
900,Pfizer Xalkori 2015-04-21,Pfizer,Xalkori,4/21/15,3/11/16,PFE,4/6/15,-15,-340,250,0.0001
901,Pfizer Xalkori 2015-04-21,Pfizer,Xalkori,4/21/15,3/11/16,PFE,4/7/15,-14,-339,250,0.0001
902,Pfizer Xalkori 2015-04-21,Pfizer,Xalkori,4/21/15,3/11/16,PFE,4/8/15,-13,-338,250,0.0001
903,Pfizer Xalkori 2015-04-21,Pfizer,Xalkori,4/21/15,3/11/16,PFE,4/9/15,-12,-337,250,0.0001
904,Pfizer Xalkori 2015-04-21,Pfizer,Xalkori,4/21/15,3/11/16,PFE,4/10/15,-11,-336,250,0.0001
905,Pfizer Xalkori 2015-04-21,Pfizer,Xalkori,4/21/15,3/11/16,PFE,4/13/15,-8,-333,250,0.0001
906,Pfizer Xalkori 2015-04-21,Pfizer,Xalkori,4/21/15,3/11/16,PFE,4/14/15,-7,-332,250,0.0001
907,Pfizer Xalkori 2015-04-21,Pfizer,Xalkori,4/21/15,3/11/16,PFE,4/15/15,-6,-331,250,0.0001
908,Pfizer Xalkori 2015-04-21,Pfizer,Xalkori,4/21/15,3/11/16,PFE,4/16/15,-5,-330,250,0.0001
909,Pfizer Xalkori 2015-04-21,Pfizer,Xalkori,4/21/15,3/11/16,PFE,4/17/15,-4,-329,250,0.0001
910,Pfizer Xalkori 2015-04-21,Pfizer,Xalkori,4/21/15,3/11/16,PFE,4/20/15,-1,-326,250,0.0001
911,Pfizer Xalkori 2015-04-21,Pfizer,Xalkori,4/21/15,3/11/16,PFE,4/21/15,0,-325,250,0.0001
912,Pfizer Xalkori 2015-04-21,Pfizer,Xalkori,4/21/15,3/11/16,PFE,4/22/15,1,-324,250,0.0001
913,Pfizer Xalkori 2015-04-21,Pfizer,Xalkori,4/21/15,3/11/16,PFE,4/23/15,2,-323,250,0.0001
914,Pfizer Xalkori 2015-04-21,Pfizer,Xalkori,4/21/15,3/11/16,PFE,4/24/15,3,-322,250,0.0001
915,Pfizer Xalkori 2015-04-21,Pfizer,Xalkori,4/21/15,3/11/16,PFE,4/27/15,6,-319,250,0.0001
916,Pfizer Xalkori 2015-04-21,Pfizer,Xalkori,4/21/15,3/11/16,PFE,4/28/15,7,-318,250,0.0001
917,Pfizer Xalkori 2015-04-21,Pfizer,Xalkori,4/21/15,3/11/16,PFE,4/29/15,8,-317,250,0.0001
918,Pfizer Xalkori 2015-04-21,Pfizer,Xalkori,4/21/15,3/11/16,PFE,4/30/15,9,-316,250,0.0001
919,Pfizer Xalkori 2015-04-21,Pfizer,Xalkori,4/21/15,3/11/16,PFE,5/1/15,10,-315,250,0.0001
920,Pfizer Xalkori 2015-04-21,Pfizer,Xalkori,4/21/15,3/11/16,PFE,5/4/15,13,-312,250,0.0001
921,Pfizer Xalkori 2015-04-21,Pfizer,Xalkori,4/21/15,3/11/16,PFE,5/5/15,14,-311,250,0.0001
922,Pfizer Xalkori 2015-04-21,Pfizer,Xalkori,4/21/15,3/11/16,PFE,5/6/15,15,-310,250,0.0001
923,Pfizer Xalkori 2015-04-21,Pfizer,Xalkori,4/21/15,3/11/16,PFE,5/7/15,16,-309,250,0.0001
924,Pfizer Xalkori 2015-04-21,Pfizer,Xalkori,4/21/15,3/11/16,PFE,5/8/15,17,-308,250,0.0001
925,Pfizer Xalkori 2015-04-21,Pfizer,Xalkori,4/21/15,3/11/16,PFE,5/11/15,20,-305,250,0.0001
926,Pfizer Xalkori 2015-04-21,Pfizer,Xalkori,4/21/15,3/11/16,PFE,5/12/15,21,-304,250,0.0001
927,Pfizer Xalkori 2015-04-21,Pfizer,Xalkori,4/21/15,3/11/16,PFE,5/13/15,22,-303,250,0.0001
928,Pfizer Xalkori 2015-04-21,Pfizer,Xalkori,4/21/15,3/11/16,PFE,5/14/15,23,-302,250,0.0001
929,Pfizer Xalkori 2015-04-21,Pfizer,Xalkori,4/21/15,3/11/16,PFE,5/15/15,24,-301,250,0.0001
930,Pfizer Xalkori 2015-04-21,Pfizer,Xalkori,4/21/15,3/11/16,PFE,5/18/15,27,-298,250,0.0001
931,Pfizer Xalkori 2015-04-21,Pfizer,Xalkori,4/21/15,3/11/16,PFE,5/19/15,28,-297,250,0.0001
932,Pfizer Xalkori 2015-04-21,Pfizer,Xalkori,4/21/15,3/11/16,PFE,5/20/15,29,-296,250,0.0001
933,Pfizer Xalkori 2015-04-21,Pfizer,Xalkori,4/21/15,3/11/16,PFE,5/21/15,30,-295,250,0.0001
934,Pfizer Xalkori 2015-04-21,Pfizer,Xalkori,4/21/15,3/11/16,PFE,5/22/15,31,-294,250,0.0001
935,Pfizer Xalkori 2015-04-21,Pfizer,Xalkori,4/21/15,3/11/16,PFE,5/26/15,35,-290,250,0.0001
936,Pfizer Xalkori 2015-04-21,Pfizer,Xalkori,4/21/15,3/11/16,PFE,5/27/15,36,-289,250,0.0001
937,Pfizer Xalkori 2015-04-21,Pfizer,Xalkori,4/21/15,3/11/16,PFE,5/28/15,37,-288,250,0.0001
938,Pfizer Xalkori 2015-04-21,Pfizer,Xalkori,4/21/15,3/11/16,PFE,5/29/15,38,-287,250,0.0001
939,Pfizer Xalkori 2015-04-21,Pfizer,Xalkori,4/21/15,3/11/16,PFE,6/1/15,41,-284,250,0.0001
940,Pfizer Xalkori 2015-04-21,Pfizer,Xalkori,4/21/15,3/11/16,PFE,6/2/15,42,-283,250,0.0001
941,Pfizer Xalkori 2015-04-21,Pfizer,Xalkori,4/21/15,3/11/16,PFE,6/3/15,43,-282,250,0.0001
942,Pfizer Xalkori 2015-04-21,Pfizer,Xalkori,4/21/15,3/11/16,PFE,6/4/15,44,-281,250,0.0001
943,Pfizer Xalkori 2015-04-21,Pfizer,Xalkori,4/21/15,3/11/16,PFE,6/5/15,45,-280,250,0.0001
944,Pfizer Xalkori 2015-04-21,Pfizer,Xalkori,4/21/15,3/11/16,PFE,6/8/15,48,-277,250,0.0001
945,Pfizer Xalkori 2015-04-21,Pfizer,Xalkori,4/21/15,3/11/16,PFE,6/9/15,49,-276,250,0.0001
946,Pfizer Xalkori 2015-04-21,Pfizer,Xalkori,4/21/15,3/11/16,PFE,6/10/15,50,-275,250,0.0001
947,Pfizer Xalkori 2015-04-21,Pfizer,Xalkori,4/21/15,3/11/16,PFE,6/11/15,51,-274,250,0.0001
948,Pfizer Xalkori 2015-04-21,Pfizer,Xalkori,4/21/15,3/11/16,PFE,6/12/15,52,-273,250,0.0001
949,Pfizer Xalkori 2015-04-21,Pfizer,Xalkori,4/21/15,3/11/16,PFE,6/15/15,55,-270,250,0.0001
950,Pfizer Xalkori 2015-04-21,Pfizer,Xalkori,4/21/15,3/11/16,PFE,6/16/15,56,-269,250,0.0001
951,Pfizer Xalkori 2015-04-21,Pfizer,Xalkori,4/21/15,3/11/16,PFE,6/17/15,57,-268,250,0.0001
952,Pfizer Xalkori 2015-04-21,Pfizer,Xalkori,4/21/15,3/11/16,PFE,6/18/15,58,-267,250,0.0001
953,Pfizer Xalkori 2015-04-21,Pfizer,Xalkori,4/21/15,3/11/16,PFE,6/19/15,59,-266,250,0.0001
954,Pfizer Xalkori 2015-04-21,Pfizer,Xalkori,4/21/15,3/11/16,PFE,6/22/15,62,-263,250,0.0001
955,Pfizer Xalkori 2015-04-21,Pfizer,Xalkori,4/21/15,3/11/16,PFE,6/23/15,63,-262,250,0.0001
956,Pfizer Xalkori 2015-04-21,Pfizer,Xalkori,4/21/15,3/11/16,PFE,6/24/15,64,-261,250,0.0001
957,Pfizer Xalkori 2015-04-21,Pfizer,Xalkori,4/21/15,3/11/16,PFE,6/25/15,65,-260,250,0.0001
958,Pfizer Xalkori 2015-04-21,Pfizer,Xalkori,4/21/15,3/11/16,PFE,6/26/15,66,-259,250,0.0001
959,Pfizer Xalkori 2015-04-21,Pfizer,Xalkori,4/21/15,3/11/16,PFE,6/29/15,69,-256,250,0.0001
960,Pfizer Xalkori 2015-04-21,Pfizer,Xalkori,4/21/15,3/11/16,PFE,6/30/15,70,-255,250,0.0001
961,Pfizer Xalkori 2015-04-21,Pfizer,Xalkori,4/21/15,3/11/16,PFE,7/1/15,71,-254,250,0.0001
962,Pfizer Xalkori 2015-04-21,Pfizer,Xalkori,4/21/15,3/11/16,PFE,7/2/15,72,-253,250,0.0001
963,Pfizer Xalkori 2015-04-21,Pfizer,Xalkori,4/21/15,3/11/16,PFE,7/6/15,76,-249,250,0.0001
964,Pfizer Xalkori 2015-04-21,Pfizer,Xalkori,4/21/15,3/11/16,PFE,7/7/15,77,-248,250,0.0001
965,Pfizer Xalkori 2015-04-21,Pfizer,Xalkori,4/21/15,3/11/16,PFE,7/8/15,78,-247,250,0.0001
966,Pfizer Xalkori 2015-04-21,Pfizer,Xalkori,4/21/15,3/11/16,PFE,7/9/15,79,-246,250,0.0001
967,Pfizer Xalkori 2015-04-21,Pfizer,Xalkori,4/21/15,3/11/16,PFE,7/10/15,80,-245,250,0.0001
968,Pfizer Xalkori 2015-04-21,Pfizer,Xalkori,4/21/15,3/11/16,PFE,7/13/15,83,-242,250,0.0001
969,Pfizer Xalkori 2015-04-21,Pfizer,Xalkori,4/21/15,3/11/16,PFE,7/14/15,84,-241,250,0.0001
970,Pfizer Xalkori 2015-04-21,Pfizer,Xalkori,4/21/15,3/11/16,PFE,7/15/15,85,-240,250,0.0001
971,Pfizer Xalkori 2015-04-21,Pfizer,Xalkori,4/21/15,3/11/16,PFE,7/16/15,86,-239,250,0.0001
972,Pfizer Xalkori 2015-04-21,Pfizer,Xalkori,4/21/15,3/11/16,PFE,7/17/15,87,-238,250,0.0001
973,Pfizer Xalkori 2015-04-21,Pfizer,Xalkori,4/21/15,3/11/16,PFE,7/20/15,90,-235,250,0.0001
974,Pfizer Xalkori 2015-04-21,Pfizer,Xalkori,4/21/15,3/11/16,PFE,7/21/15,91,-234,250,0.0001
975,Pfizer Xalkori 2015-04-21,Pfizer,Xalkori,4/21/15,3/11/16,PFE,7/22/15,92,-233,250,0.0001
976,Pfizer Xalkori 2015-04-21,Pfizer,Xalkori,4/21/15,3/11/16,PFE,7/23/15,93,-232,250,0.0001
977,Pfizer Xalkori 2015-04-21,Pfizer,Xalkori,4/21/15,3/11/16,PFE,7/24/15,94,-231,250,0.0001
978,Pfizer Xalkori 2015-04-21,Pfizer,Xalkori,4/21/15,3/11/16,PFE,7/27/15,97,-228,250,0.0001
979,Pfizer Xalkori 2015-04-21,Pfizer,Xalkori,4/21/15,3/11/16,PFE,7/28/15,98,-227,250,0.0001
980,Pfizer Xalkori 2015-04-21,Pfizer,Xalkori,4/21/15,3/11/16,PFE,7/29/15,99,-226,250,0.0001
981,Pfizer Xalkori 2015-04-21,Pfizer,Xalkori,4/21/15,3/11/16,PFE,7/30/15,100,-225,250,0.0001
982,Pfizer Xalkori 2015-04-21,Pfizer,Xalkori,4/21/15,3/11/16,PFE,7/31/15,101,-224,250,0.0001
983,Pfizer Xalkori 2015-04-21,Pfizer,Xalkori,4/21/15,3/11/16,PFE,8/3/15,104,-221,250,0.0001
984,Pfizer Xalkori 2015-04-21,Pfizer,Xalkori,4/21/15,3/11/16,PFE,8/4/15,105,-220,250,0.0001
985,Pfizer Xalkori 2015-04-21,Pfizer,Xalkori,4/21/15,3/11/16,PFE,8/5/15,106,-219,250,0.0001
986,Pfizer Xalkori 2015-04-21,Pfizer,Xalkori,4/21/15,3/11/16,PFE,8/6/15,107,-218,250,0.0001
987,Pfizer Xalkori 2015-04-21,Pfizer,Xalkori,4/21/15,3/11/16,PFE,8/7/15,108,-217,250,0.0001
988,Pfizer Xalkori 2015-04-21,Pfizer,Xalkori,4/21/15,3/11/16,PFE,8/10/15,111,-214,250,0.0001
989,Pfizer Xalkori 2015-04-21,Pfizer,Xalkori,4/21/15,3/11/16,PFE,8/11/15,112,-213,250,0.0001
990,Pfizer Xalkori 2015-04-21,Pfizer,Xalkori,4/21/15,3/11/16,PFE,8/12/15,113,-212,250,0.0001
991,Pfizer Xalkori 2015-04-21,Pfizer,Xalkori,4/21/15,3/11/16,PFE,8/13/15,114,-211,250,0.0001
992,Pfizer Xalkori 2015-04-21,Pfizer,Xalkori,4/21/15,3/11/16,PFE,8/14/15,115,-210,250,0.0001
993,Pfizer Xalkori 2015-04-21,Pfizer,Xalkori,4/21/15,3/11/16,PFE,8/17/15,118,-207,250,0.0001
994,Pfizer Xalkori 2015-04-21,Pfizer,Xalkori,4/21/15,3/11/16,PFE,8/18/15,119,-206,250,0.0001
995,Pfizer Xalkori 2015-04-21,Pfizer,Xalkori,4/21/15,3/11/16,PFE,8/19/15,120,-205,250,0.0001
996,Roche Alecensa 2013-09-23,Roche,Alecensa,9/23/13,12/11/15,RHHBY,5/28/13,-118,-927,250,0.0001
997,Roche Alecensa 2013-09-23,Roche,Alecensa,9/23/13,12/11/15,RHHBY,5/29/13,-117,-926,250,0.0001
998,Roche Alecensa 2013-09-23,Roche,Alecensa,9/23/13,12/11/15,RHHBY,5/30/13,-116,-925,250,0.0001
999,Roche Alecensa 2013-09-23,Roche,Alecensa,9/23/13,12/11/15,RHHBY,5/31/13,-115,-924,250,0.0001
1000,Roche Alecensa 2013-09-23,Roche,Alecensa,9/23/13,12/11/15,RHHBY,6/3/13,-112,-921,250,0.0001
1001,Roche Alecensa 2013-09-23,Roche,Alecensa,9/23/13,12/11/15,RHHBY,6/4/13,-111,-920,250,0.0001
1002,Roche Alecensa 2013-09-23,Roche,Alecensa,9/23/13,12/11/15,RHHBY,6/5/13,-110,-919,250,0.0001
1003,Roche Alecensa 2013-09-23,Roche,Alecensa,9/23/13,12/11/15,RHHBY,6/6/13,-109,-918,250,0.0001
1004,Roche Alecensa 2013-09-23,Roche,Alecensa,9/23/13,12/11/15,RHHBY,6/7/13,-108,-917,250,0.0001
1005,Roche Alecensa 2013-09-23,Roche,Alecensa,9/23/13,12/11/15,RHHBY,6/10/13,-105,-914,250,0.0001
1006,Roche Alecensa 2013-09-23,Roche,Alecensa,9/23/13,12/11/15,RHHBY,6/11/13,-104,-913,250,0.0001
1007,Roche Alecensa 2013-09-23,Roche,Alecensa,9/23/13,12/11/15,RHHBY,6/12/13,-103,-912,250,0.0001
1008,Roche Alecensa 2013-09-23,Roche,Alecensa,9/23/13,12/11/15,RHHBY,6/13/13,-102,-911,250,0.0001
1009,Roche Alecensa 2013-09-23,Roche,Alecensa,9/23/13,12/11/15,RHHBY,6/14/13,-101,-910,250,0.0001
1010,Roche Alecensa 2013-09-23,Roche,Alecensa,9/23/13,12/11/15,RHHBY,6/17/13,-98,-907,250,0.0001
